,fight_id,Win/No Contest/Draw,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time
3874,1d166488129030d0,win,Brian Ortega,Cub Swanson,0,0,24,60,0,0,2,0,Featherweight,SUB Guillotine Choke,2,3:22
3875,0a444f30cae13d8f,win,Gabriel Benitez,Jason Knight,0,0,85,36,0,1,0,0,Featherweight,U-DEC,3,5:00
3876,1aaa1a9ceecd6063,win,Marlon Moraes,Aljamain Sterling,2,0,7,3,0,0,0,0,Bantamweight,KO/TKO Knee,1,1:07
3877,6fe21a4cb2d839fd,win,Scott Holtzman,Darrell Horcher,0,0,49,36,7,1,0,0,Lightweight,U-DEC,3,5:00
3878,c9e19742c4146bff,win,Eryk Anders,Markus Perez,0,0,79,30,2,2,0,1,Middleweight,U-DEC,3,5:00
3879,bc84680df666c96d,win,Benito Lopez,Albert Morales,1,0,78,78,0,0,1,0,Bantamweight,U-DEC,3,5:00
3880,10a1947cb3feabc1,win,Alexis Davis,Liz Carmouche,0,0,23,49,1,4,2,0,Women's Flyweight,S-DEC,3,5:00
3881,fbce8f52689bce87,win,Andre Soukhamthath,Luke Sanders,1,0,20,23,0,0,0,0,Bantamweight,KO/TKO Punches,2,1:06
3882,061081f46950fdb0,win,Alex Perez,Carls John De Tomas,0,0,24,8,2,0,3,0,Bantamweight,SUB Anaconda Choke,2,1:54
3883,ab853176cfe20b01,win,Frankie Saenz,Merab Dvalishvili,0,0,58,47,0,11,0,0,Bantamweight,S-DEC,3,5:00
3884,1ed266bed8005bbe,win,Alejandro Perez,Iuri Alcantara,0,0,35,38,0,0,0,0,Bantamweight,U-DEC,3,5:00
3885,f9536ea60551b840,win,Davi Ramos,Chris Gruetzemacher,0,0,55,46,5,0,1,0,Lightweight,SUB Rear Naked Choke,3,0:50
3886,7a57289563f9d974,win,Trevin Giles,Antonio Braga Neto,1,0,70,18,0,2,0,0,Middleweight,KO/TKO Punches,3,2:27
3887,21f7fc538ea646e8,win,Max Holloway,Jose Aldo,0,0,174,87,0,0,0,0,Featherweight,KO/TKO Punches,3,4:51
3888,4712708adb1507aa,win,Francis Ngannou,Alistair Overeem,1,0,6,1,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:42
3889,cc2809e10315a6b5,win,Henry Cejudo,Sergio Pettis,0,0,36,25,3,0,0,0,Flyweight,U-DEC,3,5:00
3890,23e5acd1549b538a,win,Eddie Alvarez,Justin Gaethje,1,0,155,122,1,0,0,0,Lightweight,KO/TKO Knee,3,3:59
3891,ea674e0285fb77f5,win,Tecia Pennington,Michelle Waterson-Gomez,0,0,95,56,1,2,0,0,Women's Strawweight,U-DEC,3,5:00
3892,c83487136636e9bf,win,Paul Felder,Charles Oliveira,0,0,31,6,0,2,0,2,Lightweight,KO/TKO Elbows,2,4:06
3893,54c5284c1b792912,win,Yancy Medeiros,Alex Oliveira,2,2,75,93,1,2,0,0,Welterweight,KO/TKO Punches,3,2:02
3894,676320a61f800f10,win,David Teymur,Drakkar Klose,0,0,52,39,1,2,0,0,Lightweight,U-DEC,3,5:00
3895,1a502852b706f674,win,Felice Herrig,Cortney Casey,0,0,76,91,1,0,0,0,Women's Strawweight,S-DEC,3,5:00
3896,6c25f8fd66f16d7e,win,Amanda Cooper,Angela Magana,0,0,40,12,1,0,1,0,Women's Strawweight,KO/TKO Punches,2,4:34
3897,6aea6d3e6944999c,win,Abdul Razak Alhassan,Sabah Homasi,1,0,27,39,1,0,0,0,Welterweight,KO/TKO Punches,1,4:21
3898,a3b7cbdb6d2607f4,win,Dominick Reyes,Jeremy Kimball,0,0,16,4,1,1,1,0,Light Heavyweight,SUB Rear Naked Choke,1,3:39
3899,40d9b5b47acf260b,win,Justin Willis,Allen Crowder,1,0,22,15,0,0,0,0,Heavyweight,KO/TKO Punch,1,2:33
3900,2f1f16c86a8cc6e2,win,Nicco Montano,Roxanne Modafferi,0,0,186,132,3,2,1,1,Women's Flyweight,U-DEC,5,5:00
3901,c11b2cbe2460db0c,win,Sean O'Malley,Terrion Ware,0,0,141,88,3,0,0,0,Bantamweight,U-DEC,3,5:00
3902,dd0c8e9880c6fa24,win,Lauren Murphy,Barb Honchak,0,0,59,71,2,0,0,2,Women's Flyweight,S-DEC,3,5:00
3903,52db9c816eb99800,win,Gerald Meerschaert,Eric Spicely,1,0,36,17,0,1,0,1,Middleweight,KO/TKO Kick,2,2:18
3904,c4785ee94698e532,drawdraw,DeAnna Bennett,Melinda Fabian,0,1,47,49,0,0,1,0,Women's Flyweight,M-DEC,3,5:00
3905,37835a0f9bbb4d4e,win,Brett Johns,Joe Soto,0,0,1,0,0,0,1,0,Bantamweight,SUB Calf Slicer,1,0:30
3906,f9830f1c23ac92d0,win,Montana De La Rosa,Christina Marks,0,0,6,10,0,1,1,0,Women's Flyweight,SUB Armbar,1,2:00
3907,b40bed83fc062380,win,Ryan Janes,Andrew Sanchez,0,2,159,96,0,3,0,0,Middleweight,KO/TKO Punch,3,0:58
3908,8b79a80f775d9f03,win,Rachael Ostovich,Karine Gevorgyan,0,0,3,2,1,0,1,0,Women's Flyweight,SUB Armbar,1,1:40
3909,f0e0effb1b2de6ae,win,Shana Dobson,Ariel Beck,1,0,34,35,0,0,0,0,Women's Flyweight,KO/TKO Punch,2,2:53
3910,1eccf793b54b84f8,win,Gillian Robertson,Emily Whitmire,0,0,2,9,1,0,1,0,Women's Flyweight,SUB Armbar,1,2:12
3911,32ad75f6c8ca7e9f,win,Kelvin Gastelum,Michael Bisping,1,0,14,7,0,0,0,0,Middleweight,KO/TKO Punch,1,2:30
3912,52bae6f01ea9f926,win,Li Jingliang,Zak Ottow,1,0,26,5,0,0,0,0,Welterweight,KO/TKO Punches,1,2:57
3913,62eaf9f2436bef25,win,Wang Guan,Alex Caceres,1,0,71,49,0,0,0,0,Featherweight,S-DEC,3,5:00
3914,9f428684f3db247f,win,Alex Garcia,Muslim Salikhov,0,0,6,10,3,0,1,0,Welterweight,SUB Rear Naked Choke,2,3:22
3915,4ba97e13df33388b,win,Zabit Magomedsharipov,Sheymon Moraes,0,0,34,18,11,0,1,0,Featherweight,SUB Anaconda Choke,3,4:30
3916,43ae6a9daa51ed93,win,Song Kenan,Bobby Nash,1,0,14,1,0,0,0,0,Welterweight,KO/TKO Punches,1,0:15
3917,47628ab025f19796,win,Yan Xiaonan,Kailin Curran,0,0,96,52,0,2,0,0,Women's Strawweight,U-DEC,3,5:00
3918,c8609059d2d87724,win,Song Yadong,Bharat Kandare,1,0,8,3,0,0,1,0,Featherweight,SUB Guillotine Choke,1,4:16
3919,4d5c3ddc740b89ca,win,Shamil Abdurakhimov,Chase Sherman,1,0,6,5,0,0,0,0,Heavyweight,KO/TKO Punches,1,1:24
3920,e5fbb99bc3907516,win,Gina Mazany,Wu Yanan,0,0,38,22,5,1,0,0,Women's Bantamweight,U-DEC,3,5:00
3921,903feee04bc91c59,win,Rolando Dy,Wulijiburen,1,0,26,17,0,4,0,0,Featherweight,U-DEC,3,5:00
3922,34c39a5a5917e0ec,win,Cyril Asker,Hu Yaozong,0,0,20,8,4,0,1,1,Heavyweight,SUB Rear Naked Choke,2,2:33
3923,4b0aa5c67e69ce74,win,Fabricio Werdum,Marcin Tybura,0,0,155,127,1,1,0,0,Heavyweight,U-DEC,5,5:00
3924,2060e8172f820d80,win,Jessica-Rose Clark,Bec Rawlings,0,0,101,65,2,2,1,1,Women's Flyweight,S-DEC,3,5:00
3925,5ebe8d3849273776,win,Belal Muhammad,Tim Means,0,0,88,91,1,0,0,0,Welterweight,S-DEC,3,5:00
3926,344bfe9c1ff511bb,win,Jake Matthews,Bojan Velickovic,0,0,20,24,4,1,0,1,Welterweight,S-DEC,3,5:00
3927,569e2c02f7699c0d,win,Elias Theodorou,Daniel Kelly,0,0,118,42,0,2,0,1,Middleweight,U-DEC,3,5:00
3928,097bc98e15722998,win,Alexander Volkanovski,Shane Young,0,0,68,18,5,1,0,0,Catch Weight,U-DEC,3,5:00
3929,b90a5b9061ec54a5,win,Ryan Benoit,Ashkan Mokhtarian,1,0,45,42,0,0,0,0,Flyweight,KO/TKO Kick,3,2:38
3930,fd2c018aade60a14,win,Nik Lentz,Will Brooks,0,0,34,49,0,2,1,1,Lightweight,SUB Guillotine Choke,2,2:05
3931,6971094300073d47,win,Tai Tuivasa,Rashad Coulter,1,0,22,10,0,0,0,0,Heavyweight,KO/TKO Flying Knee,1,4:35
3932,823797bc6d532b52,win,Frank Camacho,Damien Brown,0,0,154,104,1,2,0,1,Lightweight,S-DEC,3,5:00
3933,23b6ffc0223f8cce,win,Nadia Kassem,Alex Chambers,0,0,52,45,0,4,6,0,Women's Strawweight,U-DEC,3,5:00
3934,c06eaf92bdfde8e6,win,Eric Shelton,Jenel Lausa,0,0,86,5,5,1,0,2,Flyweight,U-DEC,3,5:00
3935,51ec53f442d2cc9b,win,Adam Wieczorek,Anthony Hamilton,0,0,42,32,0,2,0,0,Heavyweight,U-DEC,3,5:00
3936,b55605791a4d72b9,win,Dustin Poirier,Anthony Pettis,0,0,53,34,5,1,0,4,Lightweight,KO/TKO,3,2:08
3937,b6b5ec324449befd,win,Matt Brown,Diego Sanchez,1,0,18,12,0,0,0,0,Welterweight,KO/TKO Elbow,1,3:44
3938,603354ffe9cc0755,win,Andrei Arlovski,Junior Albini,0,0,92,48,0,0,0,0,Heavyweight,U-DEC,3,5:00
3939,7ad85c84025c0db0,win,Cezar Ferreira,Nate Marquardt,0,1,47,36,2,0,0,0,Middleweight,S-DEC,3,5:00
3940,151c597d2e609a4e,win,Raphael Assuncao,Matthew Lopez,1,0,46,34,0,1,0,0,Bantamweight,KO/TKO Punch,3,1:50
3941,935f559ab0521c27,win,Clay Guida,Joe Lauzon,1,0,24,1,0,0,0,0,Lightweight,KO/TKO Punch,1,1:07
3942,5519d7fe2cee8353,win,Marlon Moraes,John Dodson,0,1,45,43,1,2,1,0,Bantamweight,S-DEC,3,5:00
3943,5db3e2fdd18129a4,win,Tatiana Suarez,Viviane Pereira,0,0,71,13,4,0,0,1,Women's Strawweight,U-DEC,3,5:00
3944,60de5efe5b439c8b,win,Sage Northcutt,Michel Quinones,0,0,79,55,3,0,0,0,Lightweight,U-DEC,3,5:00
3945,7006a98fe9944571,win,Nina Nunes,Angela Hill,0,0,143,107,0,0,0,0,Women's Strawweight,U-DEC,3,5:00
3946,d3c78cc516417797,win,Sean Strickland,Court McGee,0,0,78,62,3,0,1,0,Welterweight,U-DEC,3,5:00
3947,78e554aa129711ba,win,Jake Collier,Marcel Fortuna,0,0,94,59,0,1,0,1,Light Heavyweight,U-DEC,3,5:00
3948,4b202bae6c87b98b,win,Karl Roberson,Darren Stewart,0,0,17,6,1,0,2,0,Middleweight,SUB Rear Naked Choke,1,3:41
3949,d361b51952944a26,win,Georges St-Pierre,Michael Bisping,1,0,59,27,3,0,1,0,Middleweight,SUB Rear Naked Choke,3,4:23
3950,b3a304eadb9f7fb4,win,TJ Dillashaw,Cody Garbrandt,2,1,20,18,0,0,0,0,Bantamweight,KO/TKO Punch,2,2:41
3951,fc29884851f9cebb,win,Rose Namajunas,Joanna Jedrzejczyk,1,0,15,5,0,0,0,0,Women's Strawweight,KO/TKO Punch,1,3:03
3952,80572cac6ab57866,win,Stephen Thompson,Jorge Masvidal,1,0,70,42,0,0,0,0,Welterweight,U-DEC,3,5:00
3953,0a46cb2887890502,win,Paulo Costa,Johny Hendricks,1,0,49,27,0,0,0,0,Middleweight,KO/TKO Punches,2,1:23
3954,13635ba71963ad0c,win,James Vick,Joe Duffy,1,0,42,25,0,2,0,0,Lightweight,KO/TKO Punch,2,4:59
3955,8375f311e8c6c079,win,Mark Godbeer,Walt Harris,0,0,3,21,0,1,0,0,Heavyweight,DQ,1,4:29
3956,5cab50839f4a0d94,win,Ovince Saint Preux,Corey Anderson,1,0,23,30,0,4,0,0,Light Heavyweight,KO/TKO Kick,3,1:25
3957,e686df21c24c6c03,win,Randy Brown,Mickey Gall,0,0,41,7,1,0,0,2,Welterweight,U-DEC,3,5:00
3958,8c2fb17981464d8c,win,Curtis Blaydes,Aleksei Oleinik,1,0,39,34,4,0,0,0,Heavyweight,KO/TKO,2,1:39
3959,56d8cc470841f454,win,Ricardo Ramos,Aiemann Zahabi,1,0,42,46,3,0,0,0,Bantamweight,KO/TKO Spinning Back Elbow,3,1:58
3960,405c0b8d3960016d,win,Derek Brunson,Lyoto Machida,1,0,10,3,0,0,0,0,Middleweight,KO/TKO Punch,1,2:30
3961,7a5baef71925258c,win,Colby Covington,Demian Maia,0,0,88,53,0,0,0,0,Welterweight,U-DEC,3,5:00
3962,0b557aeb2169b59f,win,Pedro Munhoz,Rob Font,0,0,20,30,0,0,1,0,Bantamweight,SUB Guillotine Choke,1,4:03
3963,bed03663bc577f02,win,Francisco Trinaldo,Jim Miller,0,0,63,34,1,1,0,0,Lightweight,U-DEC,3,5:00
3964,23ea24013d15c09c,win,Thiago Santos,Jack Hermansson,1,0,28,5,0,0,0,0,Middleweight,KO/TKO Punch,1,4:59
3965,d4eb3614c7734781,win,John Lineker,Marlon Vera,0,0,77,49,0,0,0,0,Bantamweight,U-DEC,3,5:00
3966,4838bf4ca76c1c6b,win,Vicente Luque,Niko Price,1,0,61,25,0,0,1,0,Welterweight,SUB D'Arce Choke,2,4:08
3967,72d703db67371e1d,win,Antonio Carlos Junior,Jack Marshman,0,0,11,1,1,0,1,0,Middleweight,SUB Rear Naked Choke,1,4:30
3968,f9e07282f3444d09,win,Jared Gordon,Hacran Dias,0,0,101,32,2,0,0,1,Lightweight,U-DEC,3,5:00
3969,9dd9affa41eead4c,win,Elizeu Zaleski dos Santos,Max Griffin,0,2,84,51,0,0,0,0,Welterweight,U-DEC,3,5:00
3970,e11e290d816c119b,win,Deiveson Figueiredo,Jarred Brooks,0,0,19,30,1,7,5,0,Flyweight,S-DEC,3,5:00
3971,4ffd88b2f00f4250,win,Marcelo Golm,Christian Colombo,0,0,35,2,1,0,1,0,Heavyweight,SUB Rear Naked Choke,1,2:08
3972,aa7b1fca60a21f3a,win,Darren Till,Donald Cerrone,1,0,24,14,0,1,0,0,Welterweight,KO/TKO Punch,1,4:20
3973,d71ad0033de24fff,win,Karolina Kowalkiewicz,Jodie Esquibel,0,0,127,65,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
3974,6a315ef5bf22af29,win,Jan Blachowicz,Devin Clark,0,0,33,15,1,0,1,0,Light Heavyweight,SUB Rear Naked Choke,2,3:02
3975,fdfc700e56575d67,win,Oskar Piechota,Jonathan Wilson,1,0,56,17,1,0,3,0,Middleweight,U-DEC,3,5:00
3976,61070325bb440f58,win,Marcin Held,Nasrat Haqparast,0,1,19,27,3,1,1,0,Lightweight,U-DEC,3,5:00
3977,4dcd6ff5e32a3779,win,Brian Kelleher,Damian Stasiak,1,0,79,43,1,1,1,0,Bantamweight,KO/TKO Punch,3,3:39
3978,9da4e06a403f0d27,win,Ramazan Emeev,Sam Alvey,0,0,38,29,1,0,0,0,Middleweight,U-DEC,3,5:00
3979,06287b822837a616,win,Andre Fili,Artem Lobov,1,0,55,55,5,0,0,0,Featherweight,U-DEC,3,5:00
3980,88f36fa2945ccac5,win,Warlley Alves,Salim Touahri,0,0,38,35,2,0,0,0,Welterweight,U-DEC,3,5:00
3981,f3f252b9810cff0d,win,Aspen Ladd,Lina Lansberg,0,0,26,41,1,0,0,0,Women's Bantamweight,KO/TKO Punches,2,2:33
3982,8b10419db5bffe28,win,Josh Emmett,Felipe Arantes,4,0,67,43,1,0,0,0,Featherweight,U-DEC,3,5:00
3983,03aec9073946907f,win,Tony Ferguson,Kevin Lee,0,0,54,55,0,3,2,0,Lightweight,SUB Triangle Choke,3,4:02
3984,d042d18ad568190a,win,Demetrious Johnson,Ray Borg,0,0,64,13,8,3,2,0,Flyweight,SUB Armbar,5,3:15
3985,53ee6c3591483193,win,Fabricio Werdum,Walt Harris,0,0,0,0,1,0,1,0,Heavyweight,SUB Armbar,1,1:05
3986,1ff3dff34d0b60b8,win,Mara Romero Borella,Kalindra Faria,0,0,3,0,1,0,1,0,Women's Flyweight,SUB Rear Naked Choke,1,2:54
3987,2fed4f1d91767eb1,drawdraw,Beneil Dariush,Evan Dunham,1,0,81,36,0,1,0,0,Lightweight,M-DEC,3,5:00
3988,e08479759c296bb1,win,Cody Stamann,Tom Duquesnoy,0,0,66,33,4,1,0,0,Bantamweight,S-DEC,3,5:00
3989,c46d51fb87a4f485,drawdraw,Lando Vannata,King Green,1,0,104,93,4,1,1,0,Lightweight,S-DEC,3,5:00
3990,0f826e7bbb73b53f,win,Poliana Botelho,Pearl Gonzalez,0,0,67,27,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
3991,d97970009fbfca30,win,Matt Schnell,Marco Beltran,0,0,38,34,0,1,1,0,Flyweight,U-DEC,3,5:00
3992,3f5f6c576046bf77,win,John Moraga,Bibulatov Magomed,1,0,8,5,0,0,0,0,Flyweight,KO/TKO Punch,1,1:38
3993,2142ff2a46d22741,win,Brad Tavares,Thales Leites,1,0,70,46,0,0,0,0,Middleweight,U-DEC,3,5:00
3994,d1bee15e60ee6721,win,Ovince Saint Preux,Yushin Okami,0,0,0,0,0,0,1,1,Light Heavyweight,SUB Von Flue Choke,1,1:50
3995,e8d59c27b467d716,win,Jessica Andrade,Claudia Gadelha,0,0,141,42,4,0,0,2,Women's Strawweight,U-DEC,3,5:00
3996,ba27835ff05df0c9,win,Dong Hyun Ma,Takanori Gomi,1,0,13,2,0,0,0,0,Lightweight,KO/TKO Punch,1,1:30
3997,690ab86bdd94149b,win,Gokhan Saki,Henrique da Silva,2,0,40,20,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,4:45
3998,6be073563a421bca,win,Teruto Ishihara,Rolando Dy,1,0,50,48,2,0,0,0,Featherweight,U-DEC,3,5:00
3999,3b89556b3f177b7b,win,Jussier Formiga,Yuta Sasaki,0,0,9,16,1,0,2,0,Flyweight,SUB Rear Naked Choke,1,4:30
4000,296cc69bcc3c1635,win,Keita Nakamura,Alex Morono,0,0,27,38,2,0,0,0,Welterweight,S-DEC,3,5:00
4001,37cdf5bd5c975a5d,win,Syuri Kondo,Chan-Mi Jeon,0,0,135,95,0,0,0,0,Women's Strawweight,S-DEC,3,5:00
4002,da7afd49fefe6a46,win,Shinsho Anzai,Luke Jumeau,0,0,51,49,1,0,0,0,Welterweight,U-DEC,3,5:00
4003,e0e4ce7595b5c26a,win,Daichi Abe,Hyun Gyu Lim,1,0,63,43,1,0,0,0,Welterweight,U-DEC,3,5:00
4004,24438a644b975751,win,Luke Rockhold,David Branch,0,0,58,25,2,1,0,0,Middleweight,KO/TKO Punches,2,4:05
4005,3dd22a9a0ea68cc6,win,Mike Perry,Alex Reyes,1,0,11,6,0,0,0,0,Welterweight,KO/TKO Knee,1,1:19
4006,ff4cef86bef2d0aa,win,Anthony Smith,Hector Lombard,1,0,35,65,0,1,0,0,Middleweight,KO/TKO Punches,3,2:33
4007,128e818254ebfabe,win,Gregor Gillespie,Jason Gonzalez,1,0,20,22,4,0,1,0,Lightweight,SUB Arm Triangle,2,2:11
4008,4c1fd940e1619e68,win,Kamaru Usman,Sergio Moraes,1,0,16,13,0,0,0,0,Welterweight,KO/TKO Punch,1,2:48
4009,7b80dd233e200dd2,win,Justin Ledet,Azunna Anyanwu,0,0,36,37,0,0,0,0,Heavyweight,S-DEC,3,5:00
4010,52e4f12eaeffd142,win,Olivier Aubin-Mercier,Anthony Rocco Martin,0,0,20,15,4,0,0,1,Lightweight,S-DEC,3,5:00
4011,7864fc46de247f58,win,Daniel Spitz,Anthony Hamilton,0,0,5,0,1,0,0,0,Heavyweight,KO/TKO Punches,1,0:24
4012,7094c05bf73eee81,win,Uriah Hall,Krzysztof Jotko,1,1,26,44,0,1,0,1,Middleweight,KO/TKO Punches,2,2:25
4013,2ec12d4bbc0752db,win,Gilbert Burns,Jason Saggo,1,0,42,35,2,1,0,0,Lightweight,KO/TKO Punch,2,4:55
4014,cb16346d93746ebc,win,Amanda Nunes,Valentina Shevchenko,0,0,86,72,2,0,0,0,Women's Bantamweight,S-DEC,5,5:00
4015,b6082b551288aa5a,win,Rafael Dos Anjos,Neil Magny,0,0,13,1,0,0,1,0,Welterweight,SUB Arm Triangle,1,3:43
4016,fdde8777c7ae9769,win,Henry Cejudo,Wilson Reis,1,0,34,5,2,0,0,0,Flyweight,KO/TKO Punch,2,0:25
4017,6afaf0ca45431a11,win,Ilir Latifi,Tyson Pedro,0,0,44,31,4,0,0,0,Light Heavyweight,U-DEC,3,5:00
4018,94c7e64ce88c9b9e,win,Jeremy Stephens,Gilbert Melendez,5,0,96,29,0,0,0,0,Featherweight,U-DEC,3,5:00
4019,92eb0a297c7ea197,win,Ketlen Vieira,Sara McMann,0,0,17,29,1,1,2,0,Women's Bantamweight,SUB Arm Triangle,2,4:16
4020,a773883743242df9,win,Sarah Moras,Ashlee Evans-Smith,0,0,3,3,0,0,1,0,Women's Bantamweight,SUB Armbar,1,2:51
4021,f597d2e69ab7c270,win,Ricky Glenn,Gavin Tucker,1,0,142,23,4,0,1,1,Featherweight,U-DEC,3,5:00
4022,31c4518a1e71c050,win,Alex White,Mitch Clarke,3,0,57,28,0,0,0,0,Lightweight,KO/TKO Punch,2,4:36
4023,7020840980f723b9,win,Arjan Bhullar,Luis Henrique,1,0,24,32,1,0,0,0,Heavyweight,U-DEC,3,5:00
4024,cce5b9dfe84630fa,win,Kajan Johnson,Adriano Martins,1,0,26,16,0,0,0,1,Lightweight,KO/TKO Punch,3,0:49
4025,cfc550960a7ec353,win,Alexander Volkov,Stefan Struve,1,0,135,41,2,0,0,0,Heavyweight,KO/TKO Punch,3,3:30
4026,75a978e0ecce2536,win,Siyar Bahadurzada,Rob Wilkinson,3,0,43,24,0,2,1,0,Middleweight,KO/TKO Punch,2,3:10
4027,0ac25b4180406ca1,win,Marion Reneau,Talita Bernardo,0,0,57,22,0,3,5,1,Women's Bantamweight,KO/TKO Punches,3,4:54
4028,7303ae36077411d9,win,Leon Edwards,Bryan Barberena,0,1,23,44,3,0,3,1,Welterweight,U-DEC,3,5:00
4029,b1f7bc82f7dce1b9,win,Darren Till,Bojan Velickovic,0,0,49,34,1,0,0,0,Welterweight,U-DEC,3,5:00
4030,b3bf1b6ad2d1a533,win,Mairbek Taisumov,Felipe Silva,1,0,2,0,0,0,0,0,Lightweight,KO/TKO Punch,1,1:24
4031,5afbc04a153d7efd,win,Michel Prazeres,Mads Burnell,0,0,26,10,4,0,1,0,Lightweight,SUB North-South Choke,3,1:26
4032,605c2ad801f594b3,win,Rustam Khabilov,Desmond Green,0,0,34,47,3,1,0,0,Lightweight,U-DEC,3,5:00
4033,89f83750703d5fd3,win,Aleksandar Rakic,Francimar Barroso,0,0,46,24,0,2,0,0,Light Heavyweight,U-DEC,3,5:00
4034,ecbc282542a395c2,win,Zabit Magomedsharipov,Mike Santiago,0,0,45,24,1,2,2,0,Featherweight,SUB Rear Naked Choke,2,4:22
4035,af5f287198f20eb4,win,Abdul-Kerim Edilov,Bojan Mihajlovic,0,0,77,1,2,0,1,0,Light Heavyweight,KO/TKO Punches,2,2:32
4036,b7ab4cd6ce7a71dd,win,Thibault Gouti,Andrew Holbrook,1,0,41,22,0,0,0,0,Lightweight,KO/TKO Punches,1,4:28
4037,253e42894852b26a,win,Sergio Pettis,Brandon Moreno,0,0,76,45,0,4,0,0,Flyweight,U-DEC,5,5:00
4038,d5598322f81db6c9,win,Alexa Grasso,Randa Markos,0,0,64,45,0,4,0,0,Women's Strawweight,S-DEC,3,5:00
4039,cd54325a9a538837,win,Niko Price,Alan Jouban,1,0,10,5,0,0,0,0,Welterweight,KO/TKO Punch,1,1:44
4040,2f9b9ef5f6833aa1,win,Humberto Bandenay,Martin Bravo,1,0,5,1,0,0,0,0,Featherweight,KO/TKO Kick,1,0:26
4041,c8f619a71b714ec7,win,Sam Alvey,Rashad Evans,0,0,40,17,0,2,0,0,Middleweight,S-DEC,3,5:00
4042,48f7e64b548806cd,win,Alejandro Perez,Andre Soukhamthath,0,3,44,43,1,0,0,0,Bantamweight,S-DEC,3,5:00
4043,a3e4322f55454897,win,Jack Hermansson,Brad Scott,0,0,38,0,1,0,0,1,Middleweight,KO/TKO Punch,1,3:50
4044,02732ebb104793d2,win,Dustin Ortiz,Hector Sandoval,1,0,8,1,0,0,0,0,Flyweight,KO/TKO Punch,1,0:15
4045,19348172178f42ed,win,Rani Yahya,Henry Briones,0,0,3,0,1,0,2,0,Bantamweight,SUB Kimura,1,2:01
4046,0b89c88d506da083,win,Jose Quinonez,Diego Rivas,0,0,59,27,1,1,0,2,Bantamweight,U-DEC,3,5:00
4047,a3723f0f672b0912,win,Joseph Morales,Robert Sanchez,1,0,12,2,0,1,1,0,Flyweight,SUB Rear Naked Choke,1,3:56
4048,e02fca0d258283ce,win,Jordan Rinaldi,Alvaro Herrera Mendoza,0,0,6,2,0,0,1,1,Lightweight,SUB Von Flue Choke,1,2:01
4049,5ab286735ccee803,ncnc,Daniel Cormier,Jon Jones,0,1,58,95,0,0,0,0,Light Heavyweight,Overturned Kick,3,3:01
4050,30553d630491094a,win,Tyron Woodley,Demian Maia,1,0,57,28,0,0,0,0,Welterweight,U-DEC,5,5:00
4051,79817ab0129c5598,win,Cristiane Justino,Tonya Evinger,1,0,74,32,0,1,0,0,Women's Featherweight,KO/TKO Knees,3,1:56
4052,b8c967c742d3c107,win,Robbie Lawler,Donald Cerrone,0,0,77,82,0,1,0,0,Welterweight,U-DEC,3,5:00
4053,49694c2d00c581ed,win,Volkan Oezdemir,Jimi Manuwa,0,0,12,2,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,0:42
4054,dffad417175400ba,win,Ricardo Lamas,Jason Knight,0,0,42,8,1,0,0,0,Featherweight,KO/TKO Punches,1,4:34
4055,ac9e19a4075f6557,win,Aljamain Sterling,Renan Barao,0,0,71,19,1,2,0,0,Catch Weight,U-DEC,3,5:00
4056,4924d7a980f4cde2,win,Brian Ortega,Renato Moicano,0,0,65,109,0,2,1,0,Featherweight,SUB Guillotine Choke,3,2:59
4057,3d95b4f94ccffa96,win,Calvin Kattar,Andre Fili,0,0,75,73,2,0,0,0,Featherweight,U-DEC,3,5:00
4058,e80a8338d86e730b,win,Aleksandra Albu,Kailin Curran,0,0,82,86,5,1,0,0,Women's Strawweight,U-DEC,3,5:00
4059,4f4806952ba2a72c,win,Jarred Brooks,Eric Shelton,0,0,27,31,5,1,1,1,Flyweight,S-DEC,3,5:00
4060,3636e085c098dbda,win,Drew Dober,Joshua Burkman,1,0,15,11,0,0,0,0,Lightweight,KO/TKO Punch,1,3:04
4061,5be97c1fa222093d,win,Chris Weidman,Kelvin Gastelum,0,1,36,26,7,0,2,0,Middleweight,SUB Arm Triangle,3,3:45
4062,8028d5de087755dc,win,Darren Elkins,Dennis Bermudez,0,0,70,69,3,1,2,0,Featherweight,S-DEC,3,5:00
4063,76d6789779d3721c,win,Patrick Cummins,Gian Villante,0,0,86,72,1,0,0,0,Light Heavyweight,S-DEC,3,5:00
4064,7c23770c639dcd22,win,Jimmie Rivera,Thomas Almeida,2,0,70,72,2,0,0,0,Bantamweight,U-DEC,3,5:00
4065,657fd7ab7bdf9f15,win,Elizeu Zaleski dos Santos,Lyman Good,0,0,83,75,1,1,0,0,Welterweight,S-DEC,3,5:00
4066,7e2bc09d866b3bd7,win,Eryk Anders,Rafael Natal,1,0,23,14,1,0,0,0,Middleweight,KO/TKO Punch,1,2:54
4067,d0e5487f55c57ad2,win,Alex Oliveira,Ryan LaFlare,1,0,8,5,0,0,1,0,Welterweight,KO/TKO Punch,2,1:50
